Date,AdNetworkType,CampaignName,LocationOfPresenceName,Device,Gender,Age,IncomeGrade,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ростовская область,MOBILE,GENDER_MALE,AGE_45_54,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ростовская область,MOBILE,GENDER_MALE,AGE_55,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,DESKTOP,GENDER_MALE,AGE_45_54,HIGH,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,DESKTOP,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,США,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Салават,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,DESKTOP,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,DESKTOP,GENDER_FEMALE,AGE_35_44,HIGH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,MOBILE,GENDER_MALE,AGE_45_54,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самарская область,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самарская область,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Самарская область,MOBILE,GENDER_MALE,AGE_45_54,OTHER,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_FEMALE,AGE_35_44,VERY_HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_FEMALE,AGE_45_54,ABOVE_AVERAGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,16,1,0,0,49.87,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_MALE,AGE_18_24,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_MALE,AGE_25_34,HIGH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_MALE,AGE_35_44,HIGH,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_MALE,AGE_55,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_45_54,ABOVE_AVERAGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_55,OTHER,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_MALE,AGE_25_34,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_MALE,AGE_45_54,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург и Ленинградская область,MOBILE,GENDER_FEMALE,AGE_55,OTHER,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург и Ленинградская область,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саранск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саратов,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саратов,DESKTOP,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саратов,MOBILE,GENDER_FEMALE,AGE_55,OTHER,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саратовская область,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саратовская область,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саров,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саров,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сатка,MOBILE,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Саткинский район,MOBILE,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Севастополь,DESKTOP,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Севастополь,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Севастополь,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Севастополь,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Севастополь,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Севастополь,MOBILE,GENDER_FEMALE,AGE_55,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сергиев Посад,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сергиево-Посадский район,MOBILE,GENDER_FEMALE,AGE_55,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сибирь,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3,1,0,0,11.68,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сибирь,MOBILE,GENDER_FEMALE,AGE_55,OTHER,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Симферополь,DESKTOP,GENDER_MALE,AGE_35_44,HIGH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Симферополь,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Симферополь,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Симферополь,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Симферополь,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Славянск-на-Кубани,DESKTOP,GENDER_FEMALE,AGE_18_24,ABOVE_AVERAGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Славянск-на-Кубани,DESKTOP,GENDER_FEMALE,AGE_18_24,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Славянск-на-Кубани,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Славянск-на-Кубани,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Славянск-на-Кубани,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Славянск-на-Кубани,MOBILE,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Славянск-на-Кубани,MOBILE,GENDER_MALE,AGE_35_44,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Славянский район,MOBILE,GENDER_MALE,AGE_55,OTHER,5,1,3,1,28.17,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Смоленск,DESKTOP,GENDER_MALE,AGE_55,OTHER,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Смоленск,MOBILE,GENDER_MALE,AGE_55,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Смоленская область,MOBILE,GENDER_MALE,AGE_55,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Соликамск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Соликамск,MOBILE,GENDER_MALE,AGE_35_44,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Солнечногорский район,MOBILE,GENDER_MALE,AGE_45_54,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,DESKTOP,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,DESKTOP,GENDER_MALE,AGE_25_34,OTHER,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,DESKTOP,GENDER_MALE,AGE_55,OTHER,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,MOBILE,GENDER_FEMALE,AGE_55,OTHER,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,MOBILE,GENDER_MALE,AGE_45_54,OTHER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сочи,MOBILE,GENDER_MALE,AGE_55,OTHER,4,1,1,1,31.03,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставрополь,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставрополь,MOBILE,GENDER_MALE,AGE_45_54,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставропольский край,DESKTOP,GENDER_FEMALE,AGE_45_54,ABOVE_AVERAGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставропольский край,MOBILE,GENDER_FEMALE,AGE_18_24,ABOVE_AVERAGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставропольский край,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставропольский край,MOBILE,GENDER_FEMALE,AGE_25_34,ABOVE_AVERAGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставропольский край,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставропольский край,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Ставропольский край,MOBILE,GENDER_MALE,AGE_45_54,OTHER,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Судак,DESKTOP,GENDER_MALE,AGE_55,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Судак,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сургут,DESKTOP,GENDER_MALE,AGE_35_44,ABOVE_AVERAGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сургут,DESKTOP,GENDER_MALE,AGE_35_44,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сургут,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сургут,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сургут,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сургут,MOBILE,GENDER_MALE,AGE_25_34,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сызрань,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сыктывкар,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Сыктывкар,TABLET,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_FEMALE,AGE_18_24,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_FEMALE,AGE_18_24,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_FEMALE,AGE_25_34,HIGH,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_MALE,AGE_18_24,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_MALE,AGE_25_34,OTHER,3,1,2,0,63.77,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_MALE,AGE_35_44,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,UNKNOWN,AGE_55,OTHER,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,DESKTOP,UNKNOWN,UNKNOWN,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,MOBILE,GENDER_FEMALE,AGE_55,OTHER,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,MOBILE,GENDER_MALE,AGE_0_17,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,MOBILE,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,MOBILE,GENDER_MALE,AGE_35_44,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Таганрог,MOBILE,GENDER_MALE,AGE_45_54,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тамбов,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тверь,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тверь,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тверь,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тверская область,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тверская область,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тимашевск,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тимашевск,DESKTOP,GENDER_FEMALE,AGE_55,HIGH,3,1,0,0,61.56,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тимашевск,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,AD_NETWORK,[РСЯ] Ремаркетинг,Тимашевск,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
